fichier,n,m,alpha,k,type_cible,page_cible,rank_initial,pagerank_initial,type_attaque,pagerank_apres,augmentation,ratio,iterations
Harvard500.txt,500,2636,0.850000,97,moyenne,14,251,0.000646080989108,isoles,0.021303206255415,0.020657125266307,32.972966,93
Harvard500.txt,500,2636,0.850000,97,moyenne,14,251,0.000646080989108,complet,0.001889294663238,0.001243213674131,2.924238,102
Harvard500.txt,500,2636,0.850000,97,moyenne,14,251,0.000646080989108,anneau,0.001966598453556,0.001320517464449,3.043888,104
Harvard500.txt,500,2636,0.850000,97,faible,494,500,0.000300000000000,isoles,0.020967336683417,0.020667336683417,69.891122,93
Harvard500.txt,500,2636,0.850000,97,faible,494,500,0.000300000000000,complet,0.001596456309563,0.001296456309563,5.321521,102
Harvard500.txt,500,2636,0.850000,97,faible,494,500,0.000300000000000,anneau,0.001675041774644,0.001375041774644,5.583473,102
Harvard500.txt,500,2636,0.850000,98,forte,7,1,0.103639770584333,isoles,0.124882647000651,0.021242876416318,1.204968,93
Harvard500.txt,500,2636,0.850000,98,forte,7,1,0.103639770584333,complet,0.089113675143373,-0.014526095440960,0.859841,102
Harvard500.txt,500,2636,0.850000,98,forte,7,1,0.103639770584333,anneau,0.083484755264866,-0.020155015319467,0.805528,114
Harvard500.txt,500,2636,0.850000,98,moyenne,14,251,0.000646080989108,isoles,0.021481266501479,0.020835185512371,33.248566,93
Harvard500.txt,500,2636,0.850000,98,moyenne,14,251,0.000646080989108,complet,0.001886893781272,0.001240812792164,2.920522,102
Harvard500.txt,500,2636,0.850000,98,moyenne,14,251,0.000646080989108,anneau,0.001963309845450,0.001317228856342,3.038798,104
Harvard500.txt,500,2636,0.850000,98,faible,494,500,0.000300000000000,isoles,0.021145484949833,0.020845484949833,70.484950,93
Harvard500.txt,500,2636,0.850000,98,faible,494,500,0.000300000000000,complet,0.001594543442672,0.001294543442672,5.315145,102
Harvard500.txt,500,2636,0.850000,98,faible,494,500,0.000300000000000,anneau,0.001672240716627,0.001372240716627,5.574136,103
Harvard500.txt,500,2636,0.850000,99,forte,7,1,0.103639770584333,isoles,0.125063585268659,0.021423814684327,1.206714,93
Harvard500.txt,500,2636,0.850000,99,forte,7,1,0.103639770584333,complet,0.088966260248062,-0.014673510336271,0.858418,102
Harvard500.txt,500,2636,0.850000,99,forte,7,1,0.103639770584333,anneau,0.083345381576830,-0.020294389007503,0.804183,114
Harvard500.txt,500,2636,0.850000,99,moyenne,14,251,0.000646080989108,isoles,0.021658732222513,0.021012651233406,33.523246,93
Harvard500.txt,500,2636,0.850000,99,moyenne,14,251,0.000646080989108,complet,0.001884486446673,0.001238405457566,2.916796,102
Harvard500.txt,500,2636,0.850000,99,moyenne,14,251,0.000646080989108,anneau,0.001960032215357,0.001313951226250,3.033725,105
Harvard500.txt,500,2636,0.850000,99,faible,494,500,0.000300000000000,isoles,0.021323038397329,0.021023038397329,71.076795,93
Harvard500.txt,500,2636,0.850000,99,faible,494,500,0.000300000000000,complet,0.001592622525788,0.001292622525788,5.308742,102
Harvard500.txt,500,2636,0.850000,99,faible,494,500,0.000300000000000,anneau,0.001669449008784,0.001369449008784,5.564830,103
Harvard500.txt,500,2636,0.850000,100,forte,7,1,0.103639770584333,isoles,0.125243920409108,0.021604149824775,1.208454,93
Harvard500.txt,500,2636,0.850000,100,forte,7,1,0.103639770584333,complet,0.088819311115769,-0.014820459468564,0.857000,102
Harvard500.txt,500,2636,0.850000,100,forte,7,1,0.103639770584333,anneau,0.083206472488745,-0.020433298095588,0.802843,114
Harvard500.txt,500,2636,0.850000,100,moyenne,14,251,0.000646080989108,isoles,0.021835606391145,0.021189525402037,33.797011,93
Harvard500.txt,500,2636,0.850000,100,moyenne,14,251,0.000646080989108,complet,0.001882073101812,0.001235992112704,2.913061,102
Harvard500.txt,500,2636,0.850000,100,moyenne,14,251,0.000646080989108,anneau,0.001956765509271,0.001310684520163,3.028669,105
Harvard500.txt,500,2636,0.850000,100,faible,494,500,0.000300000000000,isoles,0.021500000000000,0.021200000000000,71.666667,93
Harvard500.txt,500,2636,0.850000,100,faible,494,500,0.000300000000000,complet,0.001590694008356,0.001290694008356,5.302313,102
Harvard500.txt,500,2636,0.850000,100,faible,494,500,0.000300000000000,anneau,0.001666666604704,0.001366666604704,5.555555,103
Harvard500.txt,500,2636,0.850000,101,forte,7,1,0.103639770584333,isoles,0.125423655432616,0.021783884848283,1.210188,93
Harvard500.txt,500,2636,0.850000,101,forte,7,1,0.103639770584333,complet,0.088672826140916,-0.014966944443417,0.855587,102
Harvard500.txt,500,2636,0.850000,101,forte,7,1,0.103639770584333,anneau,0.083068025678132,-0.020571744906200,0.801507,114
Harvard500.txt,500,2636,0.850000,101,moyenne,14,251,0.000646080989108,isoles,0.022011891960213,0.021365810971106,34.069865,93
Harvard500.txt,500,2636,0.850000,101,moyenne,14,251,0.000646080989108,complet,0.001879654170758,0.001233573181650,2.909317,102
Harvard500.txt,500,2636,0.850000,101,moyenne,14,251,0.000646080989108,anneau,0.001953509671023,0.001307428681915,3.023630,106
Harvard500.txt,500,2636,0.850000,101,faible,494,500,0.000300000000000,isoles,0.021676372712146,0.021376372712146,72.254576,93
Harvard500.txt,500,2636,0.850000,101,faible,494,500,0.000300000000000,complet,0.001588758321513,0.001288758321513,5.295861,102
Harvard500.txt,500,2636,0.850000,101,faible,494,500,0.000300000000000,anneau,0.001663893458235,0.001363893458235,5.546312,103
Harvard500.txt,500,2636,0.850000,102,forte,7,1,0.103639770584333,isoles,0.125602793329801,0.021963022745468,1.211917,93
Harvard500.txt,500,2636,0.850000,102,forte,7,1,0.103639770584333,complet,0.088526803701914,-0.015112966882419,0.854178,102
Harvard500.txt,500,2636,0.850000,102,forte,7,1,0.103639770584333,anneau,0.082930038838588,-0.020709731745745,0.800176,114
Harvard500.txt,500,2636,0.850000,102,moyenne,14,251,0.000646080989108,isoles,0.022187591862940,0.021541510873832,34.341812,93
Harvard500.txt,500,2636,0.850000,102,moyenne,14,251,0.000646080989108,complet,0.001877230060149,0.001231149071041,2.905565,102
Harvard500.txt,500,2636,0.850000,102,moyenne,14,251,0.000646080989108,anneau,0.001950264647545,0.001304183658437,3.018607,106
Harvard500.txt,500,2636,0.850000,102,faible,494,500,0.000300000000000,isoles,0.021852159468439,0.021552159468439,72.840532,93
Harvard500.txt,500,2636,0.850000,102,faible,494,500,0.000300000000000,complet,0.001586815878944,0.001286815878944,5.289386,102
Harvard500.txt,500,2636,0.850000,102,faible,494,500,0.000300000000000,anneau,0.001661129523487,0.001361129523487,5.537098,104
Harvard500.txt,500,2636,0.850000,103,forte,7,1,0.103639770584333,isoles,0.125781337071439,0.022141566487106,1.213640,93
Harvard500.txt,500,2636,0.850000,103,forte,7,1,0.103639770584333,complet,0.088381242162517,-0.015258528421816,0.852773,102
Harvard500.txt,500,2636,0.850000,103,forte,7,1,0.103639770584333,anneau,0.082792509681192,-0.020847260903140,0.798849,115
Harvard500.txt,500,2636,0.850000,103,moyenne,14,251,0.000646080989108,isoles,0.022362709013086,0.021716628023978,34.612857,93
Harvard500.txt,500,2636,0.850000,103,moyenne,14,251,0.000646080989108,complet,0.001874801160004,0.001228720170896,2.901805,102
Harvard500.txt,500,2636,0.850000,103,moyenne,14,251,0.000646080989108,anneau,0.001947030385913,0.001300949396805,3.013601,107
Harvard500.txt,500,2636,0.850000,103,faible,494,500,0.000300000000000,isoles,0.022027363184080,0.021727363184080,73.424544,93
Harvard500.txt,500,2636,0.850000,103,faible,494,500,0.000300000000000,complet,0.001584867077705,0.001284867077705,5.282890,102
Harvard500.txt,500,2636,0.850000,103,faible,494,500,0.000300000000000,anneau,0.001658374754840,0.001358374754840,5.527916,104
Harvard500.txt,500,2636,0.850000,104,forte,7,1,0.103639770584333,isoles,0.125959289608635,0.022319519024302,1.215357,93
Harvard500.txt,500,2636,0.850000,104,forte,7,1,0.103639770584333,complet,0.088236139873103,-0.015403630711229,0.851373,102
Harvard500.txt,500,2636,0.850000,104,forte,7,1,0.103639770584333,anneau,0.082655435928395,-0.020984334655938,0.797526,115
Harvard500.txt,500,2636,0.850000,104,moyenne,14,251,0.000646080989108,isoles,0.022537246305120,0.021891165316012,34.883005,93
Harvard500.txt,500,2636,0.850000,104,moyenne,14,251,0.000646080989108,complet,0.001872367844496,0.001226286855388,2.898039,102
Harvard500.txt,500,2636,0.850000,104,moyenne,14,251,0.000646080989108,anneau,0.001943806831878,0.001297725842771,3.008612,107
Harvard500.txt,500,2636,0.850000,104,faible,494,500,0.000300000000000,isoles,0.022201986754967,0.021901986754967,74.006623,93
Harvard500.txt,500,2636,0.850000,104,faible,494,500,0.000300000000000,complet,0.001582912298984,0.001282912298984,5.276374,102
Harvard500.txt,500,2636,0.850000,104,faible,494,500,0.000300000000000,anneau,0.001655629139073,0.001355629139073,5.518764,104
Harvard500.txt,500,2636,0.850000,105,forte,7,1,0.103639770584333,isoles,0.126136653872980,0.022496883288647,1.217068,93
Harvard500.txt,500,2636,0.850000,105,forte,7,1,0.103639770584333,complet,0.088091495171879,-0.015548275412454,0.849978,102
Harvard500.txt,500,2636,0.850000,105,forte,7,1,0.103639770584333,anneau,0.082518815319387,-0.021120955264946,0.796208,115
Harvard500.txt,500,2636,0.850000,105,moyenne,14,251,0.000646080989108,isoles,0.022711206614370,0.022065125625262,35.152260,93
Harvard500.txt,500,2636,0.850000,105,moyenne,14,251,0.000646080989108,complet,0.001869930472679,0.001223849483571,2.894266,102
Harvard500.txt,500,2636,0.850000,105,moyenne,14,251,0.000646080989108,anneau,0.001940593946726,0.001294512957618,3.003639,107
Harvard500.txt,500,2636,0.850000,105,faible,494,500,0.000300000000000,isoles,0.022376033057851,0.022076033057851,74.586777,93
Harvard500.txt,500,2636,0.850000,105,faible,494,500,0.000300000000000,complet,0.001580951908836,0.001280951908836,5.269840,102
Harvard500.txt,500,2636,0.850000,105,faible,494,500,0.000300000000000,anneau,0.001652892561983,0.001352892561983,5.509642,104
Harvard500.txt,500,2636,0.850000,106,forte,7,1,0.103639770584333,isoles,0.126313432776717,0.022673662192385,1.218774,93
Harvard500.txt,500,2636,0.850000,106,forte,7,1,0.103639770584333,complet,0.087947306386006,-0.015692464198327,0.848586,102
Harvard500.txt,500,2636,0.850000,106,forte,7,1,0.103639770584333,anneau,0.082382645613949,-0.021257124970383,0.794894,116
Harvard500.txt,500,2636,0.850000,106,moyenne,14,251,0.000646080989108,isoles,0.022884592797186,0.022238511808079,35.420626,93
Harvard500.txt,500,2636,0.850000,106,moyenne,14,251,0.000646080989108,complet,0.001867489389181,0.001221408400073,2.890488,102
Harvard500.txt,500,2636,0.850000,106,moyenne,14,251,0.000646080989108,anneau,0.001937391636424,0.001291310647316,2.998682,107
Harvard500.txt,500,2636,0.850000,106,faible,494,500,0.000300000000000,isoles,0.022549504950495,0.022249504950495,75.165017,93
Harvard500.txt,500,2636,0.850000,106,faible,494,500,0.000300000000000,complet,0.001578986258866,0.001278986258866,5.263288,102
Harvard500.txt,500,2636,0.850000,106,faible,494,500,0.000300000000000,anneau,0.001650165016502,0.001350165016502,5.500550,104
Harvard500.txt,500,2636,0.850000,107,forte,7,1,0.103639770584333,isoles,0.126489629212897,0.022849858628564,1.220474,93
Harvard500.txt,500,2636,0.850000,107,forte,7,1,0.103639770584333,complet,0.087803571832673,-0.015836198751660,0.847200,102
Harvard500.txt,500,2636,0.850000,107,forte,7,1,0.103639770584333,anneau,0.082246924581103,-0.021392846003229,0.793585,116
Harvard500.txt,500,2636,0.850000,107,moyenne,14,251,0.000646080989108,isoles,0.023057407691098,0.022411326701990,35.688107,93
Harvard500.txt,500,2636,0.850000,107,moyenne,14,251,0.000646080989108,complet,0.001865044924856,0.001218963935748,2.886705,102
Harvard500.txt,500,2636,0.850000,107,moyenne,14,251,0.000646080989108,anneau,0.001934199918234,0.001288118929127,2.993742,107
Harvard500.txt,500,2636,0.850000,107,faible,494,500,0.000300000000000,isoles,0.022722405271829,0.022422405271829,75.741351,93
Harvard500.txt,500,2636,0.850000,107,faible,494,500,0.000300000000000,complet,0.001577015686889,0.001277015686889,5.256719,102
Harvard500.txt,500,2636,0.850000,107,faible,494,500,0.000300000000000,anneau,0.001647446457990,0.001347446457990,5.491488,104
Harvard500.txt,500,2636,0.850000,108,forte,7,1,0.103639770584333,isoles,0.126665246055537,0.023025475471204,1.222168,93
Harvard500.txt,500,2636,0.850000,108,forte,7,1,0.103639770584333,complet,0.087660289820096,-0.015979480764237,0.845817,102
Harvard500.txt,500,2636,0.850000,108,forte,7,1,0.103639770584333,anneau,0.082111650002769,-0.021528120581564,0.792279,117
Harvard500.txt,500,2636,0.850000,108,moyenne,14,251,0.000646080989108,isoles,0.023229654114963,0.022583573125855,35.954709,93
Harvard500.txt,500,2636,0.850000,108,moyenne,14,251,0.000646080989108,complet,0.001862597397401,0.001216516408293,2.882916,102
Harvard500.txt,500,2636,0.850000,108,moyenne,14,251,0.000646080989108,anneau,0.001931018668369,0.001284937679261,2.988818,107
Harvard500.txt,500,2636,0.850000,108,faible,494,500,0.000300000000000,isoles,0.022894736842105,0.022594736842105,76.315789,93
Harvard500.txt,500,2636,0.850000,108,faible,494,500,0.000300000000000,complet,0.001575040517537,0.001275040517537,5.250135,102
Harvard500.txt,500,2636,0.850000,108,faible,494,500,0.000300000000000,anneau,0.001644736842105,0.001344736842105,5.482456,104
Harvard500.txt,500,2636,0.850000,109,forte,7,1,0.103639770584333,isoles,0.126840286159776,0.023200515575444,1.223857,93
Harvard500.txt,500,2636,0.850000,109,forte,7,1,0.103639770584333,complet,0.087517458648467,-0.016122311935866,0.844439,102
Harvard500.txt,500,2636,0.850000,109,forte,7,1,0.103639770584333,anneau,0.081976819680620,-0.021662950903713,0.790978,118
Harvard500.txt,500,2636,0.850000,109,moyenne,14,251,0.000646080989108,isoles,0.023401334869128,0.022755253880020,36.220436,93
Harvard500.txt,500,2636,0.850000,109,moyenne,14,251,0.000646080989108,complet,0.001860147111943,0.001214066122835,2.879124,102
Harvard500.txt,500,2636,0.850000,109,moyenne,14,251,0.000646080989108,anneau,0.001927847865958,0.001281766876850,2.983911,107
Harvard500.txt,500,2636,0.850000,109,faible,494,500,0.000300000000000,isoles,0.023066502463054,0.022766502463054,76.888342,93
Harvard500.txt,500,2636,0.850000,109,faible,494,500,0.000300000000000,complet,0.001573061062853,0.001273061062853,5.243537,102
Harvard500.txt,500,2636,0.850000,109,faible,494,500,0.000300000000000,anneau,0.001642036124795,0.001342036124795,5.473454,104
Harvard500.txt,500,2636,0.850000,110,forte,7,1,0.103639770584333,isoles,0.127014752362035,0.023374981777702,1.225541,93
Harvard500.txt,500,2636,0.850000,110,forte,7,1,0.103639770584333,complet,0.087375076610842,-0.016264693973490,0.843065,102
Harvard500.txt,500,2636,0.850000,110,forte,7,1,0.103639770584333,anneau,0.081842431425064,-0.021797339159269,0.789682,118
Harvard500.txt,500,2636,0.850000,110,moyenne,14,251,0.000646080989108,isoles,0.023572452735574,0.022926371746466,36.485291,93
Harvard500.txt,500,2636,0.850000,110,moyenne,14,251,0.000646080989108,complet,0.001857694361280,0.001211613372172,2.875327,103
Harvard500.txt,500,2636,0.850000,110,moyenne,14,251,0.000646080989108,anneau,0.001924687459620,0.001278606470512,2.979019,107
Harvard500.txt,500,2636,0.850000,110,faible,494,500,0.000300000000000,isoles,0.023237704918033,0.022937704918033,77.459016,93
Harvard500.txt,500,2636,0.850000,110,faible,494,500,0.000300000000000,complet,0.001571077622843,0.001271077622843,5.236925,102
Harvard500.txt,500,2636,0.850000,110,faible,494,500,0.000300000000000,anneau,0.001639344262295,0.001339344262295,5.464481,104
Harvard500.txt,500,2636,0.850000,111,forte,7,1,0.103639770584333,isoles,0.127188647480162,0.023548876895830,1.227219,93
Harvard500.txt,500,2636,0.850000,111,forte,7,1,0.103639770584333,complet,0.087233141993989,-0.016406628590344,0.841696,102
Harvard500.txt,500,2636,0.850000,111,forte,7,1,0.103639770584333,anneau,0.081708483073593,-0.021931287510740,0.788389,119
Harvard500.txt,500,2636,0.850000,111,moyenne,14,251,0.000646080989108,isoles,0.023743010478071,0.023096929488964,36.749279,93
Harvard500.txt,500,2636,0.850000,111,moyenne,14,251,0.000646080989108,complet,0.001855239427668,0.001209158438560,2.871528,103
Harvard500.txt,500,2636,0.850000,111,moyenne,14,251,0.000646080989108,anneau,0.001921537398311,0.001275456409204,2.974143,107
Harvard500.txt,500,2636,0.850000,111,faible,494,500,0.000300000000000,isoles,0.023408346972177,0.023108346972177,78.027823,93
Harvard500.txt,500,2636,0.850000,111,faible,494,500,0.000300000000000,complet,0.001569090485998,0.001269090485998,5.230302,102
Harvard500.txt,500,2636,0.850000,111,faible,494,500,0.000300000000000,anneau,0.001636661211129,0.001336661211129,5.455537,104
Harvard500.txt,500,2636,0.850000,112,forte,7,1,0.103639770584333,isoles,0.127361974313590,0.023722203729257,1.228891,93
Harvard500.txt,500,2636,0.850000,112,forte,7,1,0.103639770584333,complet,0.087091653079170,-0.016548117505163,0.840330,102
Harvard500.txt,500,2636,0.850000,112,forte,7,1,0.103639770584333,anneau,0.081574972464613,-0.022064798119720,0.787101,120
Harvard500.txt,500,2636,0.850000,112,moyenne,14,251,0.000646080989108,isoles,0.023913010842325,0.023266929853217,37.012404,93
Harvard500.txt,500,2636,0.850000,112,moyenne,14,251,0.000646080989108,complet,0.001852782581428,0.001206701592321,2.867725,103
Harvard500.txt,500,2636,0.850000,112,moyenne,14,251,0.000646080989108,anneau,0.001918397631321,0.001272316642213,2.969284,107
Harvard500.txt,500,2636,0.850000,112,faible,494,500,0.000300000000000,isoles,0.023578431372549,0.023278431372549,78.594771,93
Harvard500.txt,500,2636,0.850000,112,faible,494,500,0.000300000000000,complet,0.001567099929800,0.001267099929800,5.223666,102
Harvard500.txt,500,2636,0.850000,112,faible,494,500,0.000300000000000,anneau,0.001633986928105,0.001333986928105,5.446623,104
Harvard500.txt,500,2636,0.850000,113,forte,7,1,0.103639770584333,isoles,0.127534735643482,0.023894965059149,1.230558,93
Harvard500.txt,500,2636,0.850000,113,forte,7,1,0.103639770584333,complet,0.086950608142897,-0.016689162441435,0.838970,102
Harvard500.txt,500,2636,0.850000,113,forte,7,1,0.103639770584333,anneau,0.081441897459861,-0.022197873124472,0.785817,120
Harvard500.txt,500,2636,0.850000,113,moyenne,14,251,0.000646080989108,isoles,0.024082456556124,0.023436375567017,37.274671,93
Harvard500.txt,500,2636,0.850000,113,moyenne,14,251,0.000646080989108,complet,0.001850324082685,0.001204243093577,2.863920,103
Harvard500.txt,500,2636,0.850000,113,moyenne,14,251,0.000646080989108,anneau,0.001915268108268,0.001269187119160,2.964440,107
Harvard500.txt,500,2636,0.850000,113,faible,494,500,0.000300000000000,isoles,0.023747960848287,0.023447960848287,79.159869,93
Harvard500.txt,500,2636,0.850000,113,faible,494,500,0.000300000000000,complet,0.001565106220874,0.001265106220874,5.217021,103
Harvard500.txt,500,2636,0.850000,113,faible,494,500,0.000300000000000,anneau,0.001631321370310,0.001331321370310,5.437738,104
Harvard500.txt,500,2636,0.850000,114,forte,7,1,0.103639770584333,isoles,0.127706934232886,0.024067163648554,1.232219,93
Harvard500.txt,500,2636,0.850000,114,forte,7,1,0.103639770584333,complet,0.086810005457634,-0.016829765126698,0.837613,102
Harvard500.txt,500,2636,0.850000,114,forte,7,1,0.103639770584333,anneau,0.081309255921067,-0.022330514663265,0.784537,121
Harvard500.txt,500,2636,0.850000,114,moyenne,14,251,0.000646080989108,isoles,0.024251350329488,0.023605269340380,37.536084,93
Harvard500.txt,500,2636,0.850000,114,moyenne,14,251,0.000646080989108,complet,0.001847864181497,0.001201783192389,2.860112,103
Harvard500.txt,500,2636,0.850000,114,moyenne,14,251,0.000646080989108,anneau,0.001912148779101,0.001266067789994,2.959612,107
Harvard500.txt,500,2636,0.850000,114,faible,494,500,0.000300000000000,isoles,0.023916938110749,0.023616938110749,79.723127,93
Harvard500.txt,500,2636,0.850000,114,faible,494,500,0.000300000000000,complet,0.001563109616705,0.001263109616705,5.210365,103
Harvard500.txt,500,2636,0.850000,114,faible,494,500,0.000300000000000,anneau,0.001628664495114,0.001328664495114,5.428882,104
Harvard500.txt,500,2636,0.850000,115,forte,7,1,0.103639770584333,isoles,0.127878572826878,0.024238802242545,1.233875,93
Harvard500.txt,500,2636,0.850000,115,forte,7,1,0.103639770584333,complet,0.086669843295620,-0.016969927288713,0.836260,103
Harvard500.txt,500,2636,0.850000,115,forte,7,1,0.103639770584333,anneau,0.081177045738670,-0.022462724845663,0.783262,122
Harvard500.txt,500,2636,0.850000,115,moyenne,14,251,0.000646080989108,isoles,0.024419694854808,0.023773613865700,37.796647,93
Harvard500.txt,500,2636,0.850000,115,moyenne,14,251,0.000646080989108,complet,0.001845403118292,0.001199322129184,2.856303,103
Harvard500.txt,500,2636,0.850000,115,moyenne,14,251,0.000646080989108,anneau,0.001909039594095,0.001262958604987,2.954799,107
Harvard500.txt,500,2636,0.850000,115,faible,494,500,0.000300000000000,isoles,0.024085365853659,0.023785365853659,80.284553,93
Harvard500.txt,500,2636,0.850000,115,faible,494,500,0.000300000000000,complet,0.001561110364168,0.001261110364168,5.203701,103
Harvard500.txt,500,2636,0.850000,115,faible,494,500,0.000300000000000,anneau,0.001626016260163,0.001326016260163,5.420054,104
Harvard500.txt,500,2636,0.850000,116,forte,7,1,0.103639770584333,isoles,0.128049654152707,0.024409883568375,1.235526,93
Harvard500.txt,500,2636,0.850000,116,forte,7,1,0.103639770584333,complet,0.086530119916882,-0.017109650667451,0.834912,103
Harvard500.txt,500,2636,0.850000,116,forte,7,1,0.103639770584333,anneau,0.081045264804679,-0.022594505779654,0.781990,122
Harvard500.txt,500,2636,0.850000,116,moyenne,14,251,0.000646080989108,isoles,0.024587492806994,0.023941411817886,38.056363,93
Harvard500.txt,500,2636,0.850000,116,moyenne,14,251,0.000646080989108,complet,0.001842941124265,0.001196860135157,2.852492,103
Harvard500.txt,500,2636,0.850000,116,moyenne,14,251,0.000646080989108,anneau,0.001905940503845,0.001259859514737,2.950002,107
Harvard500.txt,500,2636,0.850000,116,faible,494,500,0.000300000000000,isoles,0.024253246753247,0.023953246753247,80.844156,93
Harvard500.txt,500,2636,0.850000,116,faible,494,500,0.000300000000000,complet,0.001559108701199,0.001259108701199,5.197029,103
Harvard500.txt,500,2636,0.850000,116,faible,494,500,0.000300000000000,anneau,0.001623376623377,0.001323376623377,5.411255,103
Harvard500.txt,500,2636,0.850000,117,forte,7,1,0.103639770584333,isoles,0.128220180919944,0.024580410335611,1.237172,93
Harvard500.txt,500,2636,0.850000,117,forte,7,1,0.103639770584333,complet,0.086390833588715,-0.017248936995618,0.833568,103
Harvard500.txt,500,2636,0.850000,117,forte,7,1,0.103639770584333,anneau,0.080913911046691,-0.022725859537642,0.780723,123
Harvard500.txt,500,2636,0.850000,117,moyenne,14,251,0.000646080989108,isoles,0.024754746843614,0.024108665854506,38.315238,93
Harvard500.txt,500,2636,0.850000,117,moyenne,14,251,0.000646080989108,complet,0.001840478421774,0.001194397432666,2.848681,103
Harvard500.txt,500,2636,0.850000,117,moyenne,14,251,0.000646080989108,anneau,0.001902851459268,0.001256770470160,2.945221,107
Harvard500.txt,500,2636,0.850000,117,faible,494,500,0.000300000000000,isoles,0.024420583468396,0.024120583468396,81.401945,93
Harvard500.txt,500,2636,0.850000,117,faible,494,500,0.000300000000000,complet,0.001557104856866,0.001257104856866,5.190350,103
Harvard500.txt,500,2636,0.850000,117,faible,494,500,0.000300000000000,anneau,0.001620745542950,0.001320745542950,5.402485,103
Harvard500.txt,500,2636,0.850000,118,forte,7,1,0.103639770584333,isoles,0.128390155820620,0.024750385236287,1.238812,93
Harvard500.txt,500,2636,0.850000,118,forte,7,1,0.103639770584333,complet,0.086251982573673,-0.017387788010660,0.832229,103
Harvard500.txt,500,2636,0.850000,118,forte,7,1,0.103639770584333,anneau,0.080782982393521,-0.022856788190812,0.779459,123
Harvard500.txt,500,2636,0.850000,118,moyenne,14,251,0.000646080989108,isoles,0.024921459605034,0.024275378615926,38.573275,93
Harvard500.txt,500,2636,0.850000,118,moyenne,14,251,0.000646080989108,complet,0.001838015224700,0.001191934235592,2.844868,103
Harvard500.txt,500,2636,0.850000,118,moyenne,14,251,0.000646080989108,anneau,0.001899772411599,0.001253691422491,2.940456,107
Harvard500.txt,500,2636,0.850000,118,faible,494,500,0.000300000000000,isoles,0.024587378640777,0.024287378640777,81.957929,93
Harvard500.txt,500,2636,0.850000,118,faible,494,500,0.000300000000000,complet,0.001555099051733,0.001255099051733,5.183664,103
Harvard500.txt,500,2636,0.850000,118,faible,494,500,0.000300000000000,anneau,0.001618122977346,0.001318122977346,5.393743,103
Harvard500.txt,500,2636,0.850000,119,forte,7,1,0.103639770584333,isoles,0.128559581529371,0.024919810945039,1.240446,93
Harvard500.txt,500,2636,0.850000,119,forte,7,1,0.103639770584333,complet,0.086113565133230,-0.017526205451103,0.830893,103
Harvard500.txt,500,2636,0.850000,119,forte,7,1,0.103639770584333,anneau,0.080652476761545,-0.022987293822788,0.778200,124
Harvard500.txt,500,2636,0.850000,119,moyenne,14,251,0.000646080989108,isoles,0.025087633714560,0.024441552725452,38.830478,93
Harvard500.txt,500,2636,0.850000,119,moyenne,14,251,0.000646080989108,complet,0.001835551738803,0.001189470749695,2.841055,103
Harvard500.txt,500,2636,0.850000,119,moyenne,14,251,0.000646080989108,anneau,0.001896703312388,0.001250622323280,2.935705,107
Harvard500.txt,500,2636,0.850000,119,faible,494,500,0.000300000000000,isoles,0.024753634894992,0.024453634894992,82.512116,93
Harvard500.txt,500,2636,0.850000,119,faible,494,500,0.000300000000000,complet,0.001553091498217,0.001253091498217,5.176972,103
Harvard500.txt,500,2636,0.850000,119,faible,494,500,0.000300000000000,anneau,0.001615508885299,0.001315508885299,5.385030,103
Harvard500.txt,500,2636,0.850000,120,forte,7,1,0.103639770584333,isoles,0.128728460703578,0.025088690119245,1.242076,93
Harvard500.txt,500,2636,0.850000,120,forte,7,1,0.103639770584333,complet,0.085975579528280,-0.017664191056053,0.829562,103
Harvard500.txt,500,2636,0.850000,120,forte,7,1,0.103639770584333,anneau,0.080522392098810,-0.023117378485522,0.776945,124
Harvard500.txt,500,2636,0.850000,120,moyenne,14,251,0.000646080989108,isoles,0.025253271778571,0.024607190789463,39.086852,93
Harvard500.txt,500,2636,0.850000,120,moyenne,14,251,0.000646080989108,complet,0.001833088162051,0.001187007172943,2.837242,103
Harvard500.txt,500,2636,0.850000,120,moyenne,14,251,0.000646080989108,anneau,0.001893644113497,0.001247563124389,2.930970,107
Harvard500.txt,500,2636,0.850000,120,faible,494,500,0.000300000000000,isoles,0.024919354838710,0.024619354838710,83.064516,93
Harvard500.txt,500,2636,0.850000,120,faible,494,500,0.000300000000000,complet,0.001551082400911,0.001251082400911,5.170275,103
Harvard500.txt,500,2636,0.850000,120,faible,494,500,0.000300000000000,anneau,0.001612903225806,0.001312903225806,5.376344,103
Harvard500.txt,500,2636,0.850000,121,forte,7,1,0.103639770584333,isoles,0.128896795983504,0.025257025399172,1.243700,93
Harvard500.txt,500,2636,0.850000,121,forte,7,1,0.103639770584333,complet,0.085838024019605,-0.017801746564727,0.828234,103
Harvard500.txt,500,2636,0.850000,121,forte,7,1,0.103639770584333,anneau,0.080392726431319,-0.023247044153013,0.775694,124
Harvard500.txt,500,2636,0.850000,121,moyenne,14,251,0.000646080989108,isoles,0.025418376386659,0.024772295397551,39.342400,93
Harvard500.txt,500,2636,0.850000,121,moyenne,14,251,0.000646080989108,complet,0.001830624684940,0.001184543695832,2.833429,103
Harvard500.txt,500,2636,0.850000,121,moyenne,14,251,0.000646080989108,anneau,0.001890594767099,0.001244513777991,2.926250,107
