fichier,n,m,alpha,k,type_cible,page_cible,rank_initial,pagerank_initial,type_attaque,pagerank_apres,augmentation,ratio,iterations,temps_sec
data/Harvard500.txt,500,2636,0.700000,33,moyenne,404,251,0.000952856036910,isoles,0.013896243529716,0.012943387492806,14.583781,41,0.0010
data/Harvard500.txt,500,2636,0.700000,33,moyenne,404,251,0.000952856036910,complet,0.002120501042778,0.001167645005868,2.225416,46,0.0010
data/Harvard500.txt,500,2636,0.700000,33,moyenne,404,251,0.000952856036910,anneau,0.002207186006871,0.001254329969961,2.316390,47,0.0010
data/Harvard500.txt,500,2636,0.700000,33,faible,494,500,0.000600000000000,isoles,0.013564727954972,0.012964727954972,22.607880,41,0.0010
data/Harvard500.txt,500,2636,0.700000,33,faible,494,500,0.000600000000000,complet,0.001789443876443,0.001189443876443,2.982406,46,0.0010
data/Harvard500.txt,500,2636,0.700000,33,faible,494,500,0.000600000000000,anneau,0.001876167531242,0.001276167531242,3.126946,47,0.0000
data/Harvard500.txt,500,2636,0.700000,35,forte,7,1,0.086639016032501,isoles,0.099470875001299,0.012831858968799,1.148107,41,0.0000
data/Harvard500.txt,500,2636,0.700000,35,forte,7,1,0.086639016032501,complet,0.082622813726559,-0.004016202305942,0.953644,46,0.0010
data/Harvard500.txt,500,2636,0.700000,35,forte,7,1,0.086639016032501,anneau,0.080410516354605,-0.006228499677896,0.928110,48,0.0010
data/Harvard500.txt,500,2636,0.700000,35,moyenne,404,251,0.000952856036910,isoles,0.014629372246387,0.013676516209477,15.353182,41,0.0010
data/Harvard500.txt,500,2636,0.700000,35,moyenne,404,251,0.000952856036910,complet,0.002117202929592,0.001164346892683,2.221955,46,0.0010
data/Harvard500.txt,500,2636,0.700000,35,moyenne,404,251,0.000952856036910,anneau,0.002198936968586,0.001246080931676,2.307733,47,0.0010
data/Harvard500.txt,500,2636,0.700000,35,faible,494,500,0.000600000000000,isoles,0.014299065420561,0.013699065420561,23.831776,41,0.0000
data/Harvard500.txt,500,2636,0.700000,35,faible,494,500,0.000600000000000,complet,0.001787383179944,0.001187383179944,2.978972,46,0.0010
data/Harvard500.txt,500,2636,0.700000,35,faible,494,500,0.000600000000000,anneau,0.001869156400252,0.001269156400252,3.115261,47,0.0000
data/Harvard500.txt,500,2636,0.700000,37,forte,7,1,0.086639016032501,isoles,0.100153602267671,0.013514586235171,1.155987,41,0.0000
data/Harvard500.txt,500,2636,0.700000,37,forte,7,1,0.086639016032501,complet,0.082320672118345,-0.004318343914156,0.950157,46,0.0010
data/Harvard500.txt,500,2636,0.700000,37,forte,7,1,0.086639016032501,anneau,0.080111027326320,-0.006527988706181,0.924653,49,0.0010
data/Harvard500.txt,500,2636,0.700000,37,moyenne,404,251,0.000952856036910,isoles,0.015357040041518,0.014404184004608,16.116852,41,0.0010
data/Harvard500.txt,500,2636,0.700000,37,moyenne,404,251,0.000952856036910,complet,0.002113460391489,0.001160604354579,2.218027,46,0.0010
data/Harvard500.txt,500,2636,0.700000,37,moyenne,404,251,0.000952856036910,anneau,0.002190748296265,0.001237892259355,2.299139,47,0.0010
data/Harvard500.txt,500,2636,0.700000,37,faible,494,500,0.000600000000000,isoles,0.015027932960894,0.014427932960894,25.046555,41,0.0010
data/Harvard500.txt,500,2636,0.700000,37,faible,494,500,0.000600000000000,complet,0.001784868859527,0.001184868859527,2.974781,46,0.0010
data/Harvard500.txt,500,2636,0.700000,37,faible,494,500,0.000600000000000,anneau,0.001862196183102,0.001262196183102,3.103660,47,0.0000
data/Harvard500.txt,500,2636,0.700000,39,forte,7,1,0.086639016032501,isoles,0.100831262912400,0.014192246879900,1.163809,41,0.0010
data/Harvard500.txt,500,2636,0.700000,39,forte,7,1,0.086639016032501,complet,0.082020234909379,-0.004618781123122,0.946689,46,0.0000
data/Harvard500.txt,500,2636,0.700000,39,forte,7,1,0.086639016032501,anneau,0.079813765178836,-0.006825250853665,0.921222,49,0.0010
data/Harvard500.txt,500,2636,0.700000,39,moyenne,404,251,0.000952856036910,isoles,0.016079307704589,0.015126451667679,16.874855,42,0.0010
data/Harvard500.txt,500,2636,0.700000,39,moyenne,404,251,0.000952856036910,complet,0.002109346202533,0.001156490165624,2.213709,46,0.0000
data/Harvard500.txt,500,2636,0.700000,39,moyenne,404,251,0.000952856036910,anneau,0.002182619866374,0.001229763829465,2.290608,47,0.0020
data/Harvard500.txt,500,2636,0.700000,39,faible,494,500,0.000600000000000,isoles,0.015751391465677,0.015151391465677,26.252319,42,0.0000
data/Harvard500.txt,500,2636,0.700000,39,faible,494,500,0.000600000000000,complet,0.001781973789020,0.001181973789020,2.969956,46,0.0000
data/Harvard500.txt,500,2636,0.700000,39,faible,494,500,0.000600000000000,anneau,0.001855286978961,0.001255286978961,3.092145,47,0.0010
data/Harvard500.txt,500,2636,0.700000,41,forte,7,1,0.086639016032501,isoles,0.101503913127224,0.014864897094723,1.171573,41,0.0010
data/Harvard500.txt,500,2636,0.700000,41,forte,7,1,0.086639016032501,complet,0.081721557391615,-0.004917458640886,0.943242,46,0.0010
data/Harvard500.txt,500,2636,0.700000,41,forte,7,1,0.086639016032501,anneau,0.079518703016262,-0.007120313016239,0.917816,49,0.0010
data/Harvard500.txt,500,2636,0.700000,41,moyenne,404,251,0.000952856036910,isoles,0.016796235126159,0.015843379089249,17.627254,42,0.0000
data/Harvard500.txt,500,2636,0.700000,41,moyenne,404,251,0.000952856036910,complet,0.002104919585064,0.001152063548154,2.209064,46,0.0000
data/Harvard500.txt,500,2636,0.700000,41,moyenne,404,251,0.000952856036910,anneau,0.002174551278535,0.001221695241625,2.282140,47,0.0010
data/Harvard500.txt,500,2636,0.700000,41,faible,494,500,0.000600000000000,isoles,0.016469500924214,0.015869500924214,27.449168,42,0.0000
data/Harvard500.txt,500,2636,0.700000,41,faible,494,500,0.000600000000000,complet,0.001778757289529,0.001178757289529,2.964595,46,0.0000
data/Harvard500.txt,500,2636,0.700000,41,faible,494,500,0.000600000000000,anneau,0.001848428547159,0.001248428547159,3.080714,48,0.0000
data/Harvard500.txt,500,2636,0.700000,43,forte,7,1,0.086639016032501,isoles,0.102171608276008,0.015532592243507,1.179279,41,0.0020
data/Harvard500.txt,500,2636,0.700000,43,forte,7,1,0.086639016032501,complet,0.081424680997433,-0.005214335035068,0.939815,46,0.0010
data/Harvard500.txt,500,2636,0.700000,43,forte,7,1,0.086639016032501,anneau,0.079225815458604,-0.007413200573896,0.914436,50,0.0010
data/Harvard500.txt,500,2636,0.700000,43,moyenne,404,251,0.000952856036910,isoles,0.017507881314420,0.016555025277510,18.374110,42,0.0000
data/Harvard500.txt,500,2636,0.700000,43,moyenne,404,251,0.000952856036910,complet,0.002100229201091,0.001147373164181,2.204141,46,0.0010
data/Harvard500.txt,500,2636,0.700000,43,moyenne,404,251,0.000952856036910,anneau,0.002166542002224,0.001213685965314,2.273735,48,0.0000
data/Harvard500.txt,500,2636,0.700000,43,faible,494,500,0.000600000000000,isoles,0.017182320441989,0.016582320441989,28.637201,42,0.0010
data/Harvard500.txt,500,2636,0.700000,43,faible,494,500,0.000600000000000,complet,0.001775268120760,0.001175268120760,2.958780,46,0.0000
data/Harvard500.txt,500,2636,0.700000,43,faible,494,500,0.000600000000000,anneau,0.001841620485389,0.001241620485389,3.069367,48,0.0020
data/Harvard500.txt,500,2636,0.700000,45,forte,7,1,0.086639016032501,isoles,0.102834402904228,0.016195386871727,1.186929,42,0.0000
data/Harvard500.txt,500,2636,0.700000,45,forte,7,1,0.086639016032501,complet,0.081129636299804,-0.005509379732697,0.936410,46,0.0000
data/Harvard500.txt,500,2636,0.700000,45,forte,7,1,0.086639016032501,anneau,0.078935078035102,-0.007703937997399,0.911080,50,0.0000
data/Harvard500.txt,500,2636,0.700000,45,moyenne,404,251,0.000952856036910,isoles,0.018214304411391,0.017261448374481,19.115484,42,0.0010
data/Harvard500.txt,500,2636,0.700000,45,moyenne,404,251,0.000952856036910,complet,0.002095315384503,0.001142459347593,2.198984,47,0.0000
data/Harvard500.txt,500,2636,0.700000,45,moyenne,404,251,0.000952856036910,anneau,0.002158591448277,0.001205735411368,2.265391,48,0.0020
data/Harvard500.txt,500,2636,0.700000,45,faible,494,500,0.000600000000000,isoles,0.017889908256881,0.017289908256881,29.816514,42,0.0000
data/Harvard500.txt,500,2636,0.700000,45,faible,494,500,0.000600000000000,complet,0.001771546713148,0.001171546713148,2.952578,47,0.0010
data/Harvard500.txt,500,2636,0.700000,45,faible,494,500,0.000600000000000,anneau,0.001834862316601,0.001234862316601,3.058104,49,0.0010
data/Harvard500.txt,500,2636,0.700000,47,forte,7,1,0.086639016032501,isoles,0.103492350776435,0.016853334743935,1.194524,42,0.0010
data/Harvard500.txt,500,2636,0.700000,47,forte,7,1,0.086639016032501,complet,0.080836445283388,-0.005802570749113,0.933026,47,0.0010
data/Harvard500.txt,500,2636,0.700000,47,forte,7,1,0.086639016032501,anneau,0.078646466910694,-0.007992549121807,0.907749,51,0.0010
data/Harvard500.txt,500,2636,0.700000,47,moyenne,404,251,0.000952856036910,isoles,0.018915561708751,0.017962705671841,19.851437,42,0.0010
data/Harvard500.txt,500,2636,0.700000,47,moyenne,404,251,0.000952856036910,complet,0.002090211833934,0.001137355797025,2.193628,47,0.0000
data/Harvard500.txt,500,2636,0.700000,47,moyenne,404,251,0.000952856036910,anneau,0.002150699003735,0.001197842966825,2.257108,49,0.0010
data/Harvard500.txt,500,2636,0.700000,47,faible,494,500,0.000600000000000,isoles,0.018592321755027,0.017992321755027,30.987203,42,0.0010
data/Harvard500.txt,500,2636,0.700000,47,faible,494,500,0.000600000000000,complet,0.001767626860720,0.001167626860720,2.946045,47,0.0010
data/Harvard500.txt,500,2636,0.700000,47,faible,494,500,0.000600000000000,anneau,0.001828153531350,0.001228153531350,3.046923,49,0.0000
data/Harvard500.txt,500,2636,0.700000,49,forte,7,1,0.086639016032501,isoles,0.104145504857224,0.017506488824724,1.202062,42,0.0010
data/Harvard500.txt,500,2636,0.700000,49,forte,7,1,0.086639016032501,complet,0.080545123072901,-0.006093892959599,0.929663,47,0.0000
data/Harvard500.txt,500,2636,0.700000,49,forte,7,1,0.086639016032501,anneau,0.078359958720446,-0.008279057312055,0.904442,52,0.0000
data/Harvard500.txt,500,2636,0.700000,49,moyenne,404,251,0.000952856036910,isoles,0.019611709663324,0.018658853626414,20.582028,42,0.0010
data/Harvard500.txt,500,2636,0.700000,49,moyenne,404,251,0.000952856036910,complet,0.002084946902858,0.001132090865948,2.188103,47,0.0010
data/Harvard500.txt,500,2636,0.700000,49,moyenne,404,251,0.000952856036910,anneau,0.002142864062217,0.001190008025307,2.248885,49,0.0010
data/Harvard500.txt,500,2636,0.700000,49,faible,494,500,0.000600000000000,isoles,0.019289617486339,0.018689617486339,32.149362,42,0.0000
data/Harvard500.txt,500,2636,0.700000,49,faible,494,500,0.000600000000000,complet,0.001763537011120,0.001163537011120,2.939228,47,0.0030
data/Harvard500.txt,500,2636,0.700000,49,faible,494,500,0.000600000000000,anneau,0.001821493624772,0.001221493624772,3.035823,49,0.0010
data/Harvard500.txt,500,2636,0.700000,50,forte,7,1,0.086639016032501,isoles,0.104470300568308,0.017831284535807,1.205811,42,0.0000
data/Harvard500.txt,500,2636,0.700000,50,forte,7,1,0.086639016032501,complet,0.080400165961792,-0.006238850070709,0.927990,47,0.0010
data/Harvard500.txt,500,2636,0.700000,50,forte,7,1,0.086639016032501,anneau,0.078217486029849,-0.008421530002652,0.902797,52,0.0010
data/Harvard500.txt,500,2636,0.700000,50,moyenne,404,251,0.000952856036910,isoles,0.019957885055280,0.019005029018370,20.945331,42,0.0000
data/Harvard500.txt,500,2636,0.700000,50,moyenne,404,251,0.000952856036910,complet,0.002082261571042,0.001129405534132,2.185285,47,0.0010
data/Harvard500.txt,500,2636,0.700000,50,moyenne,404,251,0.000952856036910,anneau,0.002138967945740,0.001186111908830,2.244797,49,0.0010
data/Harvard500.txt,500,2636,0.700000,50,faible,494,500,0.000600000000000,isoles,0.019636363636364,0.019036363636364,32.727273,42,0.0000
data/Harvard500.txt,500,2636,0.700000,50,faible,494,500,0.000600000000000,complet,0.001761436017891,0.001161436017891,2.935727,47,0.0010
data/Harvard500.txt,500,2636,0.700000,50,faible,494,500,0.000600000000000,anneau,0.001818181818182,0.001218181818182,3.030303,49,0.0000
data/Harvard500.txt,500,2636,0.850000,1,forte,7,1,0.103639770584333,isoles,0.103898502949912,0.000258732365579,1.002496,61,0.0010
data/Harvard500.txt,500,2636,0.850000,1,forte,7,1,0.103639770584333,complet,0.103898502949912,0.000258732365579,1.002496,61,0.0000
data/Harvard500.txt,500,2636,0.850000,1,forte,7,1,0.103639770584333,anneau,0.108343345603082,0.004703575018749,1.045384,72,0.0010
data/Harvard500.txt,500,2636,0.850000,1,moyenne,14,251,0.000646080989108,isoles,0.000899847760409,0.000253766771301,1.392779,60,0.0010
data/Harvard500.txt,500,2636,0.850000,1,moyenne,14,251,0.000646080989108,complet,0.000899847760409,0.000253766771301,1.392779,60,0.0010
data/Harvard500.txt,500,2636,0.850000,1,moyenne,14,251,0.000646080989108,anneau,0.001184989152868,0.000538908163760,1.834119,58,0.0000
data/Harvard500.txt,500,2636,0.850000,1,faible,494,500,0.000300000000000,isoles,0.000553892215569,0.000253892215569,1.846307,62,0.0000
data/Harvard500.txt,500,2636,0.850000,1,faible,494,500,0.000300000000000,complet,0.000553892215569,0.000253892215569,1.846307,62,0.0010
data/Harvard500.txt,500,2636,0.850000,1,faible,494,500,0.000300000000000,anneau,0.000867150239638,0.000567150239638,2.890501,61,0.0010
data/Harvard500.txt,500,2636,0.850000,3,forte,7,1,0.103639770584333,isoles,0.104412881340894,0.000773110756561,1.007460,67,0.0000
data/Harvard500.txt,500,2636,0.850000,3,forte,7,1,0.103639770584333,complet,0.104091825826640,0.000452055242308,1.004362,67,0.0000
data/Harvard500.txt,500,2636,0.850000,3,forte,7,1,0.103639770584333,anneau,0.105316038819248,0.001676268234915,1.016174,75,0.0030
data/Harvard500.txt,500,2636,0.850000,3,moyenne,14,251,0.000646080989108,isoles,0.001404354263951,0.000758273274843,2.173650,65,0.0010
data/Harvard500.txt,500,2636,0.850000,3,moyenne,14,251,0.000646080989108,complet,0.001228478885360,0.000582397896252,1.901432,65,0.0010
data/Harvard500.txt,500,2636,0.850000,3,moyenne,14,251,0.000646080989108,anneau,0.001568038118464,0.000921957129357,2.426999,65,0.0010
data/Harvard500.txt,500,2636,0.850000,3,faible,494,500,0.000300000000000,isoles,0.001058648111332,0.000758648111332,3.528827,67,0.0010
data/Harvard500.txt,500,2636,0.850000,3,faible,494,500,0.000300000000000,complet,0.000883162563083,0.000583162563083,2.943875,68,0.0020
data/Harvard500.txt,500,2636,0.850000,3,faible,494,500,0.000300000000000,anneau,0.001285913131269,0.000985913131269,4.286377,67,0.0010
data/Harvard500.txt,500,2636,0.850000,5,forte,7,1,0.103639770584333,isoles,0.104923185454312,0.001283414869979,1.012383,69,0.0010
data/Harvard500.txt,500,2636,0.850000,5,forte,7,1,0.103639770584333,complet,0.104057103761507,0.000417333177175,1.004027,70,0.0010
data/Harvard500.txt,500,2636,0.850000,5,forte,7,1,0.103639770584333,anneau,0.103127643905629,-0.000512126678703,0.995059,77,0.0010
data/Harvard500.txt,500,2636,0.850000,5,moyenne,14,251,0.000646080989108,isoles,0.001904864676376,0.001258783687268,2.948337,67,0.0010
data/Harvard500.txt,500,2636,0.850000,5,moyenne,14,251,0.000646080989108,complet,0.001430421978110,0.000784340989002,2.213998,68,0.0010
data/Harvard500.txt,500,2636,0.850000,5,moyenne,14,251,0.000646080989108,anneau,0.001804071235655,0.001157990246547,2.792330,68,0.0010
data/Harvard500.txt,500,2636,0.850000,5,faible,494,500,0.000300000000000,isoles,0.001559405940594,0.001259405940594,5.198020,70,0.0000
data/Harvard500.txt,500,2636,0.850000,5,faible,494,500,0.000300000000000,complet,0.001086014851487,0.000786014851487,3.620050,71,0.0010
data/Harvard500.txt,500,2636,0.850000,5,faible,494,500,0.000300000000000,anneau,0.001520001148191,0.001220001148191,5.066670,71,0.0010
data/Harvard500.txt,500,2636,0.850000,7,forte,7,1,0.103639770584333,isoles,0.105429463495901,0.001789692911569,1.017268,71,0.0010
data/Harvard500.txt,500,2636,0.850000,7,forte,7,1,0.103639770584333,complet,0.103903908203468,0.000264137619136,1.002549,72,0.0000
data/Harvard500.txt,500,2636,0.850000,7,forte,7,1,0.103639770584333,anneau,0.101493301907642,-0.002146468676691,0.979289,79,0.0020
data/Harvard500.txt,500,2636,0.850000,7,moyenne,14,251,0.000646080989108,isoles,0.002401426288703,0.001755345299595,3.716912,69,0.0010
data/Harvard500.txt,500,2636,0.850000,7,moyenne,14,251,0.000646080989108,complet,0.001565721554709,0.000919640565601,2.423414,71,0.0200
data/Harvard500.txt,500,2636,0.850000,7,moyenne,14,251,0.000646080989108,anneau,0.001955310960567,0.001309229971460,3.026418,70,0.0010
data/Harvard500.txt,500,2636,0.850000,7,faible,494,500,0.000300000000000,isoles,0.002056213017751,0.001756213017751,6.854043,71,0.0020
data/Harvard500.txt,500,2636,0.850000,7,faible,494,500,0.000300000000000,complet,0.001222360635410,0.000922360635410,4.074535,73,0.0010
data/Harvard500.txt,500,2636,0.850000,7,faible,494,500,0.000300000000000,anneau,0.001661270118671,0.001361270118671,5.537567,76,0.0000
data/Harvard500.txt,500,2636,0.850000,9,forte,7,1,0.103639770584333,isoles,0.105931762930999,0.002291992346666,1.022115,72,0.0010
data/Harvard500.txt,500,2636,0.850000,9,forte,7,1,0.103639770584333,complet,0.103682023311898,0.000042252727565,1.000408,74,0.0020
data/Harvard500.txt,500,2636,0.850000,9,forte,7,1,0.103639770584333,anneau,0.100234470002082,-0.003405300582251,0.967143,80,0.0010
data/Harvard500.txt,500,2636,0.850000,9,moyenne,14,251,0.000646080989108,isoles,0.002894085648674,0.002248004659566,4.479447,70,0.0010
data/Harvard500.txt,500,2636,0.850000,9,moyenne,14,251,0.000646080989108,complet,0.001661670110641,0.001015589121534,2.571922,73,0.0010
data/Harvard500.txt,500,2636,0.850000,9,moyenne,14,251,0.000646080989108,anneau,0.002054250119669,0.001408169130561,3.179555,73,0.0010
data/Harvard500.txt,500,2636,0.850000,9,faible,494,500,0.000300000000000,isoles,0.002549115913556,0.002249115913556,8.497053,72,0.0010
data/Harvard500.txt,500,2636,0.850000,9,faible,494,500,0.000300000000000,complet,0.001319432042069,0.001019432042069,4.398107,75,0.0000
data/Harvard500.txt,500,2636,0.850000,9,faible,494,500,0.000300000000000,anneau,0.001750127572210,0.001450127572210,5.833759,79,0.0020
data/Harvard500.txt,500,2636,0.850000,11,forte,7,1,0.103639770584333,isoles,0.106430130471192,0.002790359886859,1.026924,73,0.0010
data/Harvard500.txt,500,2636,0.850000,11,forte,7,1,0.103639770584333,complet,0.103417318696996,-0.000222451887337,0.997854,76,0.0010
data/Harvard500.txt,500,2636,0.850000,11,forte,7,1,0.103639770584333,anneau,0.099234952344814,-0.004404818239519,0.957499,81,0.0030
data/Harvard500.txt,500,2636,0.850000,11,moyenne,14,251,0.000646080989108,isoles,0.003382888575298,0.002736807586191,5.236013,71,0.0000
data/Harvard500.txt,500,2636,0.850000,11,moyenne,14,251,0.000646080989108,complet,0.001732459341427,0.001086378352319,2.681489,74,0.0010
data/Harvard500.txt,500,2636,0.850000,11,moyenne,14,251,0.000646080989108,anneau,0.002119440260888,0.001473359271781,3.280456,75,0.0020
data/Harvard500.txt,500,2636,0.850000,11,faible,494,500,0.000300000000000,isoles,0.003038160469667,0.002738160469667,10.127202,73,0.0010
data/Harvard500.txt,500,2636,0.850000,11,faible,494,500,0.000300000000000,complet,0.001391389434747,0.001091389434747,4.637965,76,0.0010
data/Harvard500.txt,500,2636,0.850000,11,faible,494,500,0.000300000000000,anneau,0.001807110891721,0.001507110891721,6.023703,83,0.0010
data/Harvard500.txt,500,2636,0.850000,13,forte,7,1,0.103639770584333,isoles,0.106924612103945,0.003284841519612,1.031695,74,0.0010
data/Harvard500.txt,500,2636,0.850000,13,forte,7,1,0.103639770584333,complet,0.103124561099628,-0.000515209484705,0.995029,78,0.0020
data/Harvard500.txt,500,2636,0.850000,13,forte,7,1,0.103639770584333,anneau,0.098417023775066,-0.005222746809267,0.949607,82,0.0010
data/Harvard500.txt,500,2636,0.850000,13,moyenne,14,251,0.000646080989108,isoles,0.003867880173060,0.003221799183953,5.986680,72,0.0010
data/Harvard500.txt,500,2636,0.850000,13,moyenne,14,251,0.000646080989108,complet,0.001786198430890,0.001140117441782,2.764666,77,0.0010
data/Harvard500.txt,500,2636,0.850000,13,moyenne,14,251,0.000646080989108,anneau,0.002162165476800,0.001516084487692,3.346586,77,0.0040
data/Harvard500.txt,500,2636,0.850000,13,faible,494,500,0.000300000000000,isoles,0.003523391812865,0.003223391812865,11.744639,74,0.0020
data/Harvard500.txt,500,2636,0.850000,13,faible,494,500,0.000300000000000,complet,0.001446324147584,0.001146324147584,4.821080,78,0.0010
data/Harvard500.txt,500,2636,0.850000,13,faible,494,500,0.000300000000000,anneau,0.001843726586826,0.001543726586826,6.145755,86,0.0000
data/Harvard500.txt,500,2636,0.850000,15,forte,7,1,0.103639770584333,isoles,0.107415253106790,0.003775482522457,1.036429,74,0.0010
data/Harvard500.txt,500,2636,0.850000,15,forte,7,1,0.103639770584333,complet,0.102812787031584,-0.000826983552748,0.992021,79,0.0010
data/Harvard500.txt,500,2636,0.850000,15,forte,7,1,0.103639770584333,anneau,0.097727639249842,-0.005912131334490,0.942955,83,0.0010
data/Harvard500.txt,500,2636,0.850000,15,moyenne,14,251,0.000646080989108,isoles,0.004349104845791,0.003703023856684,6.731517,73,0.0010
data/Harvard500.txt,500,2636,0.850000,15,moyenne,14,251,0.000646080989108,complet,0.001827857215511,0.001181776226403,2.829146,79,0.0020
data/Harvard500.txt,500,2636,0.850000,15,moyenne,14,251,0.000646080989108,anneau,0.002189610518749,0.001543529529641,3.389065,81,0.0020
data/Harvard500.txt,500,2636,0.850000,15,faible,494,500,0.000300000000000,isoles,0.004004854368932,0.003704854368932,13.349515,75,0.0010
data/Harvard500.txt,500,2636,0.850000,15,faible,494,500,0.000300000000000,complet,0.001489195119473,0.001189195119473,4.963984,80,0.0010
data/Harvard500.txt,500,2636,0.850000,15,faible,494,500,0.000300000000000,anneau,0.001866879631684,0.001566879631684,6.222932,87,0.0010
data/Harvard500.txt,500,2636,0.850000,17,forte,7,1,0.103639770584333,isoles,0.107902098042585,0.004262327458252,1.041126,75,0.0010
data/Harvard500.txt,500,2636,0.850000,17,forte,7,1,0.103639770584333,complet,0.102487831048743,-0.001151939535590,0.988885,81,0.0030
data/Harvard500.txt,500,2636,0.850000,17,forte,7,1,0.103639770584333,anneau,0.097130062471184,-0.006509708113149,0.937189,84,0.0010
data/Harvard500.txt,500,2636,0.850000,17,moyenne,14,251,0.000646080989108,isoles,0.004826606310223,0.004180525321115,7.470590,73,0.0010
data/Harvard500.txt,500,2636,0.850000,17,moyenne,14,251,0.000646080989108,complet,0.001860651190190,0.001214570201082,2.879904,81,0.0040
data/Harvard500.txt,500,2636,0.850000,17,moyenne,14,251,0.000646080989108,anneau,0.002206504879902,0.001560423890795,3.415214,81,0.0010
data/Harvard500.txt,500,2636,0.850000,17,faible,494,500,0.000300000000000,isoles,0.004482591876209,0.004182591876209,14.941973,75,0.0010
data/Harvard500.txt,500,2636,0.850000,17,faible,494,500,0.000300000000000,complet,0.001523210837531,0.001223210837531,5.077369,82,0.0010
data/Harvard500.txt,500,2636,0.850000,17,faible,494,500,0.000300000000000,anneau,0.001880923536857,0.001580923536857,6.269745,90,0.0010
data/Harvard500.txt,500,2636,0.850000,19,forte,7,1,0.103639770584333,isoles,0.108385190801511,0.004745420217178,1.045788,76,0.0010
data/Harvard500.txt,500,2636,0.850000,19,forte,7,1,0.103639770584333,complet,0.102153624088749,-0.001486146495584,0.985660,83,0.0010
data/Harvard500.txt,500,2636,0.850000,19,forte,7,1,0.103639770584333,anneau,0.096598577456418,-0.007041193127914,0.932061,84,0.0010
data/Harvard500.txt,500,2636,0.850000,19,moyenne,14,251,0.000646080989108,isoles,0.005300427609225,0.004654346620117,8.203968,74,0.0000
data/Harvard500.txt,500,2636,0.850000,19,moyenne,14,251,0.000646080989108,complet,0.001886752735774,0.001240671746666,2.920304,83,0.0000
data/Harvard500.txt,500,2636,0.850000,19,moyenne,14,251,0.000646080989108,anneau,0.002216038288442,0.001569957299334,3.429970,84,0.0010
data/Harvard500.txt,500,2636,0.850000,19,faible,494,500,0.000300000000000,isoles,0.004956647398844,0.004656647398844,16.522158,76,0.0000
data/Harvard500.txt,500,2636,0.850000,19,faible,494,500,0.000300000000000,complet,0.001550538985569,0.001250538985569,5.168463,83,0.0010
data/Harvard500.txt,500,2636,0.850000,19,faible,494,500,0.000300000000000,anneau,0.001888703737046,0.001588703737046,6.295679,90,0.0060
data/Harvard500.txt,500,2636,0.850000,21,forte,7,1,0.103639770584333,isoles,0.108864574599027,0.005224804014694,1.050413,76,0.0020
data/Harvard500.txt,500,2636,0.850000,21,forte,7,1,0.103639770584333,complet,0.101812907515090,-0.001826863069242,0.982373,84,0.0020
data/Harvard500.txt,500,2636,0.850000,21,forte,7,1,0.103639770584333,anneau,0.096115040536827,-0.007524730047506,0.927395,85,0.0020
data/Harvard500.txt,500,2636,0.850000,21,moyenne,14,251,0.000646080989108,isoles,0.005770611124742,0.005124530135634,8.931715,74,0.0010
data/Harvard500.txt,500,2636,0.850000,21,moyenne,14,251,0.000646080989108,complet,0.001907682292295,0.001261601303187,2.952698,84,0.0010
data/Harvard500.txt,500,2636,0.850000,21,moyenne,14,251,0.000646080989108,anneau,0.002220400498130,0.001574319509022,3.436722,87,0.0010
data/Harvard500.txt,500,2636,0.850000,21,faible,494,500,0.000300000000000,isoles,0.005427063339731,0.005127063339731,18.090211,76,0.0010
data/Harvard500.txt,500,2636,0.850000,21,faible,494,500,0.000300000000000,complet,0.001572696743824,0.001272696743824,5.242322,85,0.0010
data/Harvard500.txt,500,2636,0.850000,21,faible,494,500,0.000300000000000,anneau,0.001892129142404,0.001592129142404,6.307097,93,0.0020
data/Harvard500.txt,500,2636,0.850000,23,forte,7,1,0.103639770584333,isoles,0.109340291981266,0.005700521396933,1.055003,76,0.0010
data/Harvard500.txt,500,2636,0.850000,23,forte,7,1,0.103639770584333,complet,0.101467648263899,-0.002172122320434,0.979042,86,0.0010
data/Harvard500.txt,500,2636,0.850000,23,forte,7,1,0.103639770584333,anneau,0.095666576115541,-0.007973194468792,0.923068,86,0.0010
data/Harvard500.txt,500,2636,0.850000,23,moyenne,14,251,0.000646080989108,isoles,0.006237198590427,0.005591117601319,9.653896,75,0.0010
data/Harvard500.txt,500,2636,0.850000,23,moyenne,14,251,0.000646080989108,complet,0.001924535778111,0.001278454789003,2.978784,86,0.0010
data/Harvard500.txt,500,2636,0.850000,23,moyenne,14,251,0.000646080989108,anneau,0.002221114120342,0.001575033131234,3.437826,87,0.0010
data/Harvard500.txt,500,2636,0.850000,23,faible,494,500,0.000300000000000,isoles,0.005893881453155,0.005593881453155,19.646272,77,0.0010
data/Harvard500.txt,500,2636,0.850000,23,faible,494,500,0.000300000000000,complet,0.001590777720903,0.001290777720903,5.302592,86,0.0010
data/Harvard500.txt,500,2636,0.850000,23,faible,494,500,0.000300000000000,anneau,0.001892505287254,0.001592505287254,6.308351,95,0.0020
data/Harvard500.txt,500,2636,0.850000,25,forte,7,1,0.103639770584333,isoles,0.109812384845274,0.006172614260941,1.059558,77,0.0010
data/Harvard500.txt,500,2636,0.850000,25,forte,7,1,0.103639770584333,complet,0.101119291553912,-0.002520479030421,0.975680,87,0.0010
